time,temp
19:44:32,27.40
19:44:47,27.40
19:44:47,27.40
19:44:47,27.20
19:44:47,26.90
19:45:00,26.50
19:45:00,26.60
19:45:00,27.00
19:45:00,27.10
19:45:14,27.50
19:45:14,27.80
19:45:14,27.30
19:45:14,27.70
19:45:28,27.50
19:45:28,27.00
19:45:28,27.10
19:45:28,26.90
19:45:42,27.10
19:45:42,27.20
19:45:42,27.00
19:45:42,27.30
19:45:56,27.40
19:45:56,27.60
19:45:56,27.40
19:45:56,27.30
19:46:10,27.80
19:46:10,27.60
19:46:10,27.50
19:46:10,27.30
19:46:24,27.50
19:46:24,28.00
19:46:24,28.10
19:46:24,28.10
19:46:38,28.20
19:46:38,28.20
19:46:38,28.00
19:46:38,28.20
19:46:52,28.60
19:46:52,28.90
19:46:52,29.20
19:46:52,29.10
19:47:06,29.30
19:47:06,28.90
19:47:06,29.10
19:47:06,29.20
19:47:21,28.90
19:47:21,28.70
19:47:21,29.20
19:47:21,28.90
19:47:34,28.80
19:47:34,29.10
19:47:34,29.30
19:47:34,29.40
19:47:49,29.40
19:47:49,29.80
19:47:49,29.60
19:47:49,29.20
19:48:02,29.20
19:48:02,28.70
19:48:02,28.30
19:48:02,27.90
19:48:16,28.40
19:48:16,28.60
19:48:16,28.20
19:48:16,28.40
19:48:31,28.60
19:48:31,29.00
19:48:31,29.20
19:48:31,29.20
19:48:45,29.30
19:48:45,28.90
19:48:45,28.80
19:48:45,28.70
19:48:58,28.20
19:48:58,28.70
19:48:58,28.70
19:48:58,28.30
19:49:13,28.10
19:49:13,27.70
19:49:13,27.50
19:49:13,27.80
19:49:28,27.40
19:49:28,27.40
19:49:28,27.40
19:49:28,27.60
19:49:43,27.40
19:49:43,27.80
19:49:43,27.60
19:49:43,27.50
19:49:57,27.10
19:49:57,27.60
19:49:57,27.10
19:49:57,27.60
19:50:11,27.50
19:50:11,27.50
19:50:11,27.60
19:50:11,27.90
19:50:24,27.40
19:50:24,27.90
19:50:24,27.60
19:50:24,27.90
19:50:38,28.10
19:50:38,28.30
19:50:38,28.20
19:50:38,28.20
19:50:53,28.10
19:50:53,28.30
19:50:53,28.60
19:50:53,28.20
19:51:08,28.30
19:51:08,27.90
19:51:08,27.60
19:51:08,27.40
19:51:23,26.90
19:51:23,26.60
19:51:23,26.20
19:51:23,26.00
19:51:37,26.00
19:51:37,25.80
19:51:37,26.20
19:51:37,26.40
19:51:51,26.50
19:51:51,26.10
19:51:51,25.70
19:51:51,25.40
19:52:06,24.90
19:52:06,24.60
19:52:06,24.60
19:52:06,24.90
19:52:20,24.90
19:52:20,24.60
19:52:20,24.90
19:52:20,24.40
19:52:34,24.90
19:52:34,24.60
19:52:34,24.50
19:52:34,24.70
19:52:48,25.20
19:52:48,25.40
19:52:48,25.20
19:52:48,25.30
19:53:02,25.20
19:53:02,25.60
19:53:02,25.30
19:53:02,25.10
19:53:17,25.40
19:53:17,24.90
19:53:17,24.80
19:53:17,25.10
19:53:30,25.00
19:53:30,24.70
19:53:30,24.40
19:53:30,24.10
19:53:45,24.50
19:53:45,24.20
19:53:45,24.30
19:53:45,24.80
19:54:00,24.50
19:54:00,24.00
19:54:00,24.10
19:54:00,24.30
19:54:14,24.20
19:54:14,24.00
19:54:14,24.10
19:54:14,23.70
19:54:28,24.10
19:54:28,23.70
19:54:28,23.20
19:54:28,23.40
19:54:41,23.60
19:54:41,23.70
19:54:41,23.40
19:54:41,23.40
19:54:54,23.50
19:54:54,23.50
19:54:54,23.80
19:54:54,23.60
19:55:09,23.40
19:55:09,23.80
19:55:09,24.10
19:55:09,24.10
19:55:24,23.70
19:55:24,23.80
19:55:24,23.30
19:55:24,22.90
19:55:37,23.10
19:55:37,23.20
19:55:37,23.30
19:55:37,23.10
19:55:51,23.20
19:55:51,23.40
19:55:51,23.40
19:55:51,23.50
19:56:04,23.20
19:56:04,23.10
19:56:04,22.70
19:56:04,22.70
19:56:19,22.40
19:56:19,22.20
19:56:19,22.40
19:56:19,22.50
19:56:33,22.10
19:56:33,22.00
19:56:33,22.00
19:56:33,21.90
19:56:47,21.40
19:56:47,21.70
19:56:47,21.40
19:56:47,21.00
19:57:01,20.70
19:57:01,20.80
19:57:01,21.00
19:57:01,20.90
19:57:14,20.40
19:57:14,20.20
19:57:14,20.00
19:57:14,20.00
19:57:28,19.80
19:57:28,20.00
19:57:28,19.70
19:57:28,19.20
19:57:41,19.20
19:57:41,19.30
19:57:41,19.70
19:57:41,20.00
20:03:18,27.40
20:03:31,27.70
20:03:31,27.50
20:03:31,27.50
20:03:31,27.40
20:03:46,27.70
20:03:46,27.40
20:03:46,27.60
20:03:46,27.60
20:04:00,27.20
20:04:00,27.30
20:04:00,27.70
20:04:00,27.30
20:04:14,27.40
20:04:14,27.10
20:04:14,27.60
20:04:14,27.30
20:04:28,27.60
20:04:28,27.40
20:04:28,27.40
20:04:28,27.10
20:04:42,26.90
20:04:42,27.40
20:04:42,27.50
20:04:42,27.40
20:04:57,27.00
20:04:57,26.90
20:04:57,26.70
20:04:57,26.40
20:05:12,25.90
20:05:12,26.10
20:05:12,25.80
20:05:12,26.00
20:05:27,25.70
20:05:27,25.90
20:05:27,25.40
20:05:27,25.90
20:05:41,26.20
20:05:41,26.20
20:05:41,26.60
20:05:41,26.50
20:05:57,26.20
20:05:57,26.50
20:05:57,26.40
20:05:57,26.10
20:06:10,26.30
20:06:10,25.90
20:06:10,26.00
20:06:10,26.30
20:06:23,26.50
20:06:23,26.00
20:06:23,25.70
20:06:23,25.30
20:06:36,25.00
20:06:36,25.40
20:06:36,25.00
20:06:36,25.40
20:06:50,25.00
20:06:50,24.60
20:06:50,24.60
20:06:50,24.50
20:07:04,24.10
20:07:04,23.60
20:07:04,23.20
20:07:04,23.60
20:07:18,23.30
20:07:18,23.60
20:07:18,23.30
20:07:18,22.90
20:07:32,22.70
20:07:32,22.50
20:07:32,22.90
20:07:32,22.60
20:07:46,22.90
20:07:46,23.20
20:07:46,23.40
20:07:46,23.80
20:08:01,23.30
20:08:01,23.40
20:08:01,23.50
20:08:01,23.60
20:08:15,24.10
20:08:15,24.50
20:08:15,24.60
20:08:15,25.10
20:08:28,24.80
20:08:28,25.20
20:08:28,25.40
20:08:28,25.10
20:08:42,25.20
20:08:42,24.80
20:08:42,24.40
20:08:42,24.10
20:08:56,24.40
20:08:56,24.30
20:08:56,24.30
20:08:56,23.80
20:09:10,24.10
20:09:10,24.40
20:09:10,24.60
20:09:10,24.70
20:09:24,25.00
20:09:24,24.50
20:09:24,24.20
20:09:24,24.30
20:09:38,24.10
20:09:38,24.20
20:09:38,24.30
20:09:38,24.00
20:09:53,24.30
20:09:53,24.20
20:09:53,24.40
20:09:53,24.80
20:10:07,24.40
20:10:07,24.90
20:10:07,25.20
20:10:07,24.90
20:10:22,24.60
20:10:22,25.00
20:10:22,24.90
20:10:22,24.80
20:10:35,24.60
20:10:35,24.80
20:10:35,25.00
20:10:35,25.40
20:10:50,25.00
20:10:50,25.50
20:10:50,25.30
20:10:50,25.40
20:11:03,25.30
20:11:03,25.40
20:11:03,25.10
20:11:03,24.60
20:11:16,24.40
20:11:16,24.10
20:11:16,23.90
20:11:16,24.10
20:11:31,24.60
20:11:31,24.60
20:11:31,24.70
20:11:31,24.70
20:11:45,24.70
20:11:45,24.40
20:11:45,24.60
20:11:45,24.70
20:11:59,24.70
20:11:59,24.30
20:11:59,24.10
20:11:59,24.00
20:12:13,23.70
20:12:13,23.50
20:12:13,23.50
20:12:13,23.60
20:12:28,23.40
20:12:28,22.90
20:12:28,22.90
20:12:28,23.30
20:12:42,23.00
20:12:42,23.40
20:12:42,23.20
20:12:42,23.10
20:12:57,22.90
20:12:57,22.50
20:12:57,22.90
20:12:57,22.50
20:13:11,22.00
20:13:11,21.50
20:13:11,21.80
20:13:11,22.00
20:13:25,21.80
20:13:25,22.00
20:13:25,22.40
20:13:25,22.10
20:13:38,22.40
20:13:38,22.60
20:13:38,22.60
20:13:38,22.20
20:13:53,22.30
20:13:53,22.00
20:13:53,22.40
20:13:53,22.60
20:14:08,22.30
20:14:08,22.60
20:14:08,22.90
20:14:08,22.40
20:14:22,22.00
20:14:22,21.90
20:14:22,21.90
20:14:22,21.90
20:26:28,22.10
20:26:28,22.00
20:26:28,22.10
20:26:28,22.50
20:26:42,22.50
20:26:42,22.10
20:26:42,21.90
20:26:42,21.80
20:26:57,21.50
20:26:57,22.00
20:26:57,22.50
20:26:57,22.30
20:27:10,22.10
20:27:10,22.00
20:27:10,21.80
20:27:10,21.70
20:27:24,21.40
20:27:24,21.50
20:27:24,21.60
20:27:24,21.90
20:32:04,27.00
20:32:11,27.20
20:32:14,27.40
20:32:16,27.30
20:32:19,26.90
20:32:25,26.90
20:32:28,27.10
20:32:30,27.10
20:32:33,27.30
20:32:40,27.20
20:32:42,26.80
20:32:45,26.70
20:32:48,26.80
20:32:54,26.60
20:32:56,27.00
20:32:59,26.60
20:33:01,26.60
20:33:08,26.90
20:33:10,27.10
20:33:13,27.40
20:33:15,27.50
20:33:22,27.80
20:33:24,27.80
20:33:27,27.80
20:33:29,27.90
20:33:35,27.80
20:33:37,27.30
20:33:40,26.90
20:33:42,26.60
20:33:49,26.30
20:33:52,26.20
20:33:54,26.40
20:33:56,26.90
20:34:03,26.80
20:34:06,26.80
20:34:08,26.80
20:34:11,26.50
20:34:16,26.90
20:34:18,27.10
20:34:21,27.10
20:34:24,26.90
20:34:31,26.60
20:34:33,26.30
20:34:36,26.50
20:34:38,26.40
20:34:46,26.00
20:34:48,25.90
20:34:51,25.70
20:34:53,25.40
20:35:00,25.50
20:35:02,25.70
20:35:05,25.60
20:35:07,25.80
20:35:14,26.00
20:35:17,26.30
20:35:19,26.70
20:35:22,27.20
20:35:29,27.60
20:35:31,27.80
20:35:34,27.50
20:35:36,27.80
20:35:44,27.40
20:35:46,27.70
20:35:49,27.50
20:35:51,27.90
20:35:57,27.50
20:36:00,27.30
20:36:02,27.60
20:36:05,27.30
20:36:13,27.20
20:36:15,27.30
20:36:18,27.40
20:36:20,27.60
20:36:26,28.00
20:36:28,27.80
20:36:31,27.30
20:36:33,27.40
20:36:41,27.40
20:36:43,27.80
20:36:46,27.60
20:36:48,27.60
20:36:55,27.50
20:36:58,28.00
20:37:00,27.60
